"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK"
"15075836",제주특별자치도_대중교통 IoT센서코드 정보 조회,제주특별자치도,JSON+XML,OpenAPI활용가이드(대중교통 IoT센서코드 조회 서비스)-V1.0.hwp,REST,uddi:76f1c3f1-cf0c-474b-9466-bb00bdb8ed1f_202109151000
"15075842",제주특별자치도_대중교통 정류장속도변화탐지 정보 조회,제주특별자치도,JSON+XML,OpenAPI활용가이드(대중교통 정류장속도변화탐지 정보 조회 서비스)-V1.0.hwp,REST,uddi:5164c787-ac73-459b-835d-c3d030ddbdda_202109171425
"3057576",국회 국회사무처_회의록 정보,국회 국회사무처,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_회의록정보(국회사무처)_v1.25.docx,REST,uddi:7aee0fd7-7545-44c4-9b64-b07026a503d2_201601051419
"15000941",헌법재판소_법령정보 서비스,헌법재판소,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_헌법재판소(헌법재판정보)_v1.0.docx,REST,uddi:d0296d57-94f9-424d-b6c6-a63681c3926a
"15000908",중앙선거관리위원회 후보자 정보,중앙선거관리위원회,XML,OpenAPI활용가이드(후보자정보)_v3.1.hwp,REST,uddi:22794e6d-99b5-46d0-9679-b298dc891d37
"15082044",한국주택금융공사_전세자금대출 고객 특성별 금리 정보,한국주택금융공사,JSON+XML,"12.전세대출금리다차원조회_V1.7.docx",REST,uddi:a2b73a28-04d1-4500-a946-90383be37ace_202107011728
"15082031",한국주택금융공사_SLBS,한국주택금융공사,JSON+XML,"5.학자금대출유동화증권(SLBS)현황_V1.2.docx",REST,uddi:95fa4818-3941-4528-8873-91b995a58915_202106212008
"15082042",한국주택금융공사_주택보증 보증한도조회 서비스,한국주택금융공사,JSON+XML,"10.개인보증현황_V1.3.docx",REST,uddi:f0684db5-e71b-4823-8d2d-d11e9ac5d6b7_202107011725
"15073328",한국농수산식품유통공사_학교급식 전자조달 서비스,한국농수산식품유통공사,XML,농식품거래소_기술문서_v0.8.docx,REST,uddi:5c4cda9f-c849-406c-a182-f18ed2f2199e
"15071397",서울에너지공사_발전소 전기판매량,서울에너지공사,JSON+XML,서울에너지공사_발전소_전기판매량 API 정의서.docx,REST,uddi:1358f362-9ba5-491b-a1a7-9e61d93bff1b_202010281050
"15063957",한국마사회_마필용도정보,한국마사회,XML,API193_한국마사회 마필용도정보.docx,REST,uddi:9e034bc8-7c2b-4dd7-8372-af29f6d7b9ba_202009241652
"15059977",해양환경공단_해양수질자동측정망 특별관리해역 관측서비스,해양환경공단,JSON+XML,"18. 해양환경관리공단_해양수질자동측정망 특별관리해역 관측서비스.docx",REST,uddi:eb23842e-ca8f-4266-9085-98ef47387599_202005250956
"15067092",예금보험공사_발행 보고서 정보,예금보험공사,JSON+XML,KDIC-NKOD-OA-19(오픈API 활용자가이드_예금보험공사 발행보고서정보 조회 서비스)_V1.0.hwp,REST,uddi:b41054b9-6797-4896-b6b3-80f12f68421d_202102021110
"15070652",한국승강기안전공단_건물별 승강기 운행정보,한국승강기안전공단,XML,공공데이터 오픈API 활용가이드_한국승강기안전공단_건물별 승강기 운행정보__v1.0.docx,REST,uddi:b08a29d0-4583-48ab-91c8-a49525563008
"15002797",서울시설공단_서울어린이대공원 행사 정보,서울시설공단,XML,OpenAPI활용가이드_서울시시설관리공단_v1.1(어린이대공원행사정보).docx,REST,uddi:2f157060-3c7f-422a-9fce-d43bee2e4da6
"15057311",부산광역시_교차로 교통량 정보조회서비스,부산광역시,JSON+XML,"14-7. TIS-NIA-API-14-오픈 API 활용자 가이드-교차로 교통량 정보조회서비스-v12.hwp",REST,uddi:457f74cb-ae2f-4d17-b5af-fa45a13bc344
"15058264",부산광역시_도시고속도로 차종별 교통량 정보조회서비스,부산광역시,JSON+XML,"14-4. TIS-NIA-API-14-오픈 API 활용자 가이드-도시고속도로 차종별 교통량 정보조회서비스-v12.hwp",REST,uddi:9299b800-f84d-458f-9d5e-d0b192fbc70f
"15058570",부산광역시_우리동네 수질 정보 조회,부산광역시,JSON+XML,부산 우리동네 수질정보조회.docx,REST,uddi:ab6aa7c6-25fd-40d3-8469-ff17f85d3d6c_202006101019
"15059484",부산광역시_구간통행속도 통계 정보조회 서비스,부산광역시,JSON+XML,"14-1. TIS-NIA-API-14-오픈 API 활용자 가이드-구간통행속도 통계 정보조회 서비스-v12.hwp",REST,uddi:fa10c817-4afe-4fc9-bff9-a0ecdaf12874
"15078852",충청북도_괴산소방서 관내 현황,충청북도,JSON,"228.오픈API활용가이드_[충청북도_괴산소방서_관내_현황]_v1.0.docx",REST,uddi:2e64e088-de19-4aaf-b8fe-9262ea59b711_202104061157
"15078952",충청북도_공립나무병원 운영 현황 수목피해 진단 결과,충청북도,JSON,"216.오픈API활용가이드_[충청북도_공립나무병원_운영_현황_수목피해_진단_결과]_v1.0.docx",REST,uddi:7cbd7326-9820-4576-913a-a49d2223a8c7_202104061139
"15078979",충청북도_환경분야정보 물환경 하천행정구역현황(금강현황),충청북도,JSON,"206.오픈API활용가이드_[충청북도_환경분야정보_물환경_하천행정구역현황(금강현황)]_v1.0.docx",REST,uddi:490024bf-ff0d-4bdc-a347-c3328c32cec3_202104061124
"15078395",충청북도_고용동향 15세이상인구,충청북도,JSON,"289.OpenAPI활용가이드_[충청북도_고용동향_15세이상인구]_v1.0.docx",REST,uddi:19701d7d-f2a1-4084-924d-ab8c3e44ed6d_202104061008
"15078373",충청북도_고용동향 취업자,충청북도,JSON,"293.OpenAPI활용가이드_[충청북도_고용동향_취업자]_v1.0.docx",REST,uddi:01b25617-6c34-4527-8b9e-8cd3606394f1_202104061004
"15063754",부산광역시_공연장 목록 서비스,부산광역시,JSON+XML,[부산문화포털]OpenAPI활용가이드_공연장목록.docx,REST,uddi:c74f63bc-280a-41a6-a84e-c5f97a619a23
"15063737",부산광역시_전시 목록 서비스,부산광역시,JSON+XML,[부산문화포털]OpenAPI활용가이드_전시목록.docx,REST,uddi:6db79a30-e8ab-411c-8f11-dc92060aad56
"15063730",부산광역시_클래식 목록 서비스,부산광역시,JSON+XML,[부산문화포털]OpenAPI활용가이드_클래식목록.docx,REST,uddi:39f41743-1456-4e22-8c71-953040c135ff
"15076363",부산광역시_악취 및 VOCs 측정망,부산광역시,JSON+XML,부산 악취 및 VOCs 정보.docx,REST,uddi:281bda8b-3227-47ea-a31e-8138425cb924
"15078484",충청북도_소방활동상황_생활안전 및 재난 세부현황,충청북도,JSON,"281.OpenAPI활용가이드_[충청북도_소방활동상황_생활안전_및_재난_세부현황]_v1.0.docx",REST,uddi:b62d8ba2-57cd-46d7-8b36-ca3afd8edb70_202104080949
"15078366",충청북도_고용동향 실업률,충청북도,JSON,"295.OpenAPI활용가이드_[충청북도_고용동향_실업률]_v1.0.docx",REST,uddi:fa4e774b-48b0-42f3-8df1-bfb5b5f8f27e_202104080953
"15078633",충청북도_청주소방서 서부소방서 안전센터,충청북도,JSON,"18.OpenAPI활용가이드_[충청북도_서부소방서_안전센터]_v1.0.docx",REST,uddi:2e94de2c-ead5-4345-bf53-da4375793610_202104081349
"15079546",충청북도_곤충산업 농가 수 및 종사자 변화현황,충청북도,JSON,"143.OpenAPI활용가이드_충청북도_곤충산업_농가수_종사자_변화현황_v1.0.docx",REST,uddi:9bba6c27-a559-4eab-a861-e364e4df625d_202104061016
"15079108",충청북도_충북도립대학교 재적 학생 현황,충청북도,JSON,"56.OpenAPI활용가이드_[충청북도_충북도립대학교_재적_학생_현황]_v1.0.docx",REST,uddi:8db38e95-5729-4816-9fd3-8d025f2c4d74
"15085523",충청북도 괴산군_휴게소정보,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 휴게소정보조회.docx,REST,uddi:ef327485-dcd9-4ca4-9255-d209b24ba986_202108121527
"15085501",충청북도 괴산군_주정차금지(지정)구역,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 주정차금지(지정)구역조회.docx,REST,uddi:e1dfc7d0-c9c1-46ec-afd1-cb5d70c2123a_202108121540
"15079545",충청북도_동물위생시험소 전염성해면상뇌증현황,충청북도,JSON,"102.OpenAPI활용가이드_충청북도_동물위생시험소_전염성해면상뇌증현황_v1.0.docx",REST,uddi:9faed51e-aac1-4fcd-890c-843e859a2c9d
"15070871",부산광역시 해운대구_쇼핑상점 정보 조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_쇼핑상점정보조회서비스.docx,REST,uddi:077dd811-7cfa-45d4-81b9-f4c5defccf37
"15070773",부산광역시 해운대구_교육/보육기관 정보 조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_교육보육기관정보조회서비스.docx,REST,uddi:4d010b7f-a00a-45f9-a589-c173f0f850fb
"15070795",부산광역시 해운대구_공중화장실 정보조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_공중화장실조회서비스.docx,REST,uddi:a6bdb3e8-feba-4d5d-af22-c689f1d51d53
"15001020",부산교통공사_부산도시철도 장애인 편의시설 정보,부산교통공사,XML,서비스명세서부산도시철도_장애인편의시설정보.zip,REST,uddi:907f592e-5a0c-41e4-8b7d-89cef6f564b3
"15034010",부산광역시_구·군별 주요도로 방사선 탐지결과 정보,부산광역시,JSON+XML,구·군별 주요도로 방사선 탐지결과 정보.docx,REST,uddi:46c24835-eed8-4761-99b3-f01df711e89c_202006241510
"15079298",충청북도_충북문화재단 연혁,충청북도,JSON,"71.OpenAPI활용가이드_[충청북도_충북문화재단_연혁]_v1.0.docx",REST,uddi:6d17cce5-df9d-4478-958c-d0e97d796359
"15079514",충청북도_충북농업기술원 작물연구과 연구기획팀 품종보호권 취득심의결과,충청북도,JSON,"92.OpenAPI활용가이드_[충청북도_품종보호권_취득_심의결과]_v1.0.docx",REST,uddi:7ebffc07-fae7-4ebb-8292-89a050b5500e
"15079202",충청북도_충주소방서 소방장비현황,충청북도,JSON,"183.OpenAPI활용가이드_충주소방서_소방장비현황_v1.0.docx",REST,uddi:6c25f551-b57a-4bdb-a65f-d01226351fd4
"15034031",부산광역시_구군 행정기관 현황,부산광역시,JSON+XML,행정공공기관 현황 서비스.docx,REST,uddi:9310ab2a-023b-4bdc-9350-c85cf3e7556f
"15034043",부산광역시_관광지 장애인 편의시설 보유 업소 정보,부산광역시,JSON+XML,관광지 장애인 편의시설 보유 업소 현황 서비스.docx,REST,uddi:e4b7fac6-5ab8-4b6f-a5e2-8c0d15ecf45e
"15034086",부산광역시_119 구조 반려동물 정보,부산광역시,JSON+XML,"119에 구조된 반려동물 찾기 서비스.docx",REST,uddi:c2a67398-bda5-45a4-a543-b5d525976db8
"15034450",부산광역시 교통정보서비스 센터 CCTV 현황,부산광역시,JSON+XML,"6. ITS-NIA-API-14-오픈 API 활용자 가이드-센터보유 CCTV 정보조회서비스-v13.hwp",REST,uddi:49c90e4d-b4ae-4eea-b432-896274f116dd
"15040363",부산광역시_구군 가로수 현황,부산광역시,JSON+XML,부산 가로수 현황 정보 서비스.docx,REST,uddi:15b422b2-869d-4e9c-ad02-be349313fe42
"15040489",부산광역시_공동주택 미분양 현황,부산광역시,JSON+XML,부산 공동주택 미분양 현황 정보 서비스.docx,REST,uddi:c8792f9e-cd19-4c03-9361-a602fcc43992
"15040871",부산광역시_도시재생사업 현황,부산광역시,JSON+XML,부산 도시재생사업 현황 정보 서비스.docx,REST,uddi:f0db399f-8238-4443-897b-b4308584c799
"15080999",충청남도 보령시_인구현황조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_인구현황조회서비스(20210429).docx,REST,uddi:022d6181-e833-407a-b190-dc62950b1a37
"15080932",충청남도 보령시_경로당현황조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_경로당현황조회서비스(20210429).docx,REST,uddi:866f938a-2abb-4468-970c-d9a658d1e9fb
"15081003",충청남도 보령시_태양광발전설치현황정보조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_태양광발전설치현황정보조회서비스(20210429).docx,REST,uddi:adf16ddc-a712-4b19-af6c-b34a20196241
"15080997",충청남도 보령시_여성아동청소년단체현황조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_여성아동청소년단체현황조회서비스.docx,REST,uddi:07645b83-8e3a-422b-8595-89edcde4973d
"15080983",충청남도 보령시_민원정보조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_민원정보조회서비스.docx,REST,uddi:0dac6d11-29a1-4a04-8735-c8cbdee766fb
"15001037",대구광역시_유량정보 조회 서비스,대구광역시,XML,유량정보조회서비스.docx,REST,uddi:feedb7b4-0993-43a2-822b-f6e4d787c75c
"3058269",충청남도 공주시_시립도서관 도서목록 DB,충청남도 공주시,XML,OpenAPI활용가이드_공주시_소장도서.docx,REST,uddi:61f032e0-c618-4365-a0fa-fb8cecd992b9
"15055225",전라북도 순창군_의약판매업소 정보 서비스,전라북도 순창군,JSON+XML,OpenAPI활용가이드_순창군_공공데이터_의약판매업소_정보_서비스__v1.0.docx,REST,uddi:0166a0d5-a81d-41c2-82c6-8c55e86fad07
"15056726",무료와이파이 정보,전라북도 김제시,XML,OpenAPI활용가이드_김제시_공공데이터(무료와이파이 정보 서비스)_v1.0.docx,REST,uddi:12c467c1-ad75-46ab-b8e8-c3a75f9673f4
"3034099",질병관리청_예방접종업무 위탁 의료기관 현황 정보,질병관리청,XML,KCDC17-NIP-API02-v1.3 (20201201).hwp,REST,uddi:5a7695ba-28b1-47fe-bccc-de79381ccb11_202012301739
"15061217",한국지역정보개발원_지방공기업 시도코드 조회 서비스,행정안전부 한국지역정보개발원,XML,기술문서_지방공기업 시도코드 조회 서비스.docx,REST,uddi:a2e3ab0d-5166-4087-a5fe-8c65b5cba435
"15061197",한국지역정보개발원_노동조합현황 조회 서비스,행정안전부 한국지역정보개발원,XML,기술문서_노동조합현황 조회 서비스.docx,REST,uddi:20e103df-8e80-4600-8abd-fefed9cda1d6_202007011534
"15057225",한국지역정보개발원_금융부채 조회 서비스,행정안전부 한국지역정보개발원,XML,기술문서_금융부채 조회 서비스.docx,REST,uddi:3f0c1b6e-902b-4fc1-bd28-857873ff38a8
"15000960",대전광역시도시철도공사_열차시각표,대전광역시도시철도공사,XML,대전도시철도공사_오픈API_기술문서_열차시각표_201008.docx,REST,uddi:cabf08c0-0c0c-4797-b69c-ef13e5261575_202010081554
"15000476",한국승강기안전공단_사고 및 고장 승강기 이력 정보 서비스,한국승강기안전공단,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_한국승강기안전공단_승강기안전관리정보__v1.5.docx,REST,uddi:e9142e11-eb36-465c-9f57-ba97c180fb4c
"15056591",한국마사회 기수 성적 정보,한국마사회,XML,API11_한국마사회 기수 성적 정보.docx,REST,uddi:08488a66-dc81-4703-82ee-a64f457ffcef
"15012890",전국도시공원정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:938f9f65-4f06-4d8d-b8f9-84432d5a069e
"15013104",전국문화축제표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:afca287d-4aa1-4a3c-9204-cfa4d7ccee4c
"15013205",전국도시철도역사정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:13fe495b-21b1-47dd-9b0b-a722172e04d3
"15017318",전국자전거보관소표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:17ff9a04-4d6d-4271-8a87-9e191fb31142
"15017324",전국먹는물공동시설(약수터)표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:55c1ecb9-a884-42f9-858c-90a948bcf5fb
"15082009",한국주택금융공사_지사정보,한국주택금융공사,JSON+XML,"3.주택금융공사_지사정보_V1.3_210501.docx",REST,uddi:2ac91fbe-bbc0-4dc0-b58b-eb0c01f4ba88_202106151702
"15056828",한국마사회 기수 상세정보,한국마사회,XML,API12_한국마사회 기수 상세정보.docx,REST,uddi:1ac65c06-49ca-454a-933d-b7afd6932de1
"15021151",전국중학교학교군표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:a953faa6-1efe-4916-8683-dc9f7a047344
"15021156",전국교육행정구역표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:b64bfcb5-933c-44ad-9af1-f18e0f7b4b1b
"15025444",전국육교정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:bb936a1d-b4a1-4e7b-9401-d98756c65531
"15025448",전국지반침하정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:0297683a-70d9-4919-93cc-ab75a6fdc6c6
"15028204",전국자동차정비업체표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:3cdd7b5b-0250-4694-9e18-c0b76029a841
"15028208",전국푸드트럭허가구역표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:c44d0ea5-aea7-4dac-a81b-f2400780b0cc
"15003971",여수광양항만공사_코드정보,여수광양항만공사,JSON+XML,여수광양항만공사_1차_OpenAPI활용가이드_v1.4.docx,REST,uddi:0b04578f-8a79-460e-af37-c4b86f98ba5f
"15012278",농업기술실용화재단_농업기계 검정성적서,농업기술실용화재단,XML,IROS3_OA_DV_0707_OpenAPI활용가이드_농업기술실용화재단(07.농업_기계성적서)_v1.7(181204).doc,REST,uddi:e7fe97ab-3b10-45e7-8447-bc053bc2f193_201712191356
"15028241",한국환경정책평가연구원_환경영향평가 수리수문정보,한국환경정책평가연구원,JSON+XML,수리수문정보서비스_참고문서.zip,REST,uddi:5ca7b916-c4e8-49e3-9132-e7e26e9bdcf8
