apicd,apinm,doculink,docunm
15004068,인천항만공사_인천항터미널혼잡도정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002465583&fileDetailSn=1,OpenAPI활용가이드_인천항만공사_인천항터미널혼잡도정보_v1.6.docx
15004482,여수광양항만공사_광양항 시설 운영 정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492470&fileDetailSn=0,여수광양항만공사_2차_OpenAPI활용가이드_v1.4.docx
15057116,한국관광공사_서어 관광정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002452658&fileDetailSn=1,TourAPI_Guide_(multilungual)v3.5_20211006.zip
15028249,한국환경정책평가연구원_환경영향평가 인구주거정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425157&fileDetailSn=0,인구주거정보서비스_참고문서.zip
15029174,전국연속지적도형정보표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15021115,농림수산식품교육문화정보원_지자체 농수축산물 물가조사 가격정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471699&fileDetailSn=1,NIA-API-OpenAPI활용가이드-01.농림수산식품교육문화정보원(지자체 농수축산물 물가조사가격 정보제공)-V1.0_20161118.hwp
15028144,한국식품안전관리인증원_사료제조 HACCP업체 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002468328&fileDetailSn=1,IS_07_사료제조 HACCP 업체조회_서비스.docx
15057344,한국마사회 경주조건별 최고기록,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539892&fileDetailSn=0,API32_한국마사회 경주조건별 최고기록.docx
15057405,한국마사회 출발심사 결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539906&fileDetailSn=0,API21_한국마사회 출발심사 결과.docx
15029181,전국농수축산물도매시장경락가격표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15029185,전국교통사고다발지역표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15029187,전국개별주택가격정보표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15063967,한국마사회_레츠런파크 이벤트정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002301716&fileDetailSn=1,API202_한국마사회 레츠런파크 이벤트정보.docx
15028243,한국환경정책평가연구원_환경영향평가 토지이용정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001426136&fileDetailSn=0,토지이용정보서비스_참고문서.zip
15033307,한국식품안전관리인증원_HACCP 제품이미지 및 포장지표기정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001487992&fileDetailSn=0,01_HACCP 제품이미지 및 포장지표기정보 서비스.docx
15034208,예금보험공사 영업정지저축은행 일별 수신잔액변동,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001495091&fileDetailSn=0,예금보험공사_오픈API 활용자가이드_영업정지저축은행 일별 수신잔액변동 조회 서비스_V1.0.hwp
15057606,한국마사회 경주마명 변경 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539872&fileDetailSn=0,API13_한국마사회 경주마명 변경 정보.docx
15057641,서울올림픽기념국민체육진흥공단_경륜 - 경주결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001491671&fileDetailSn=0,OpenAPI활용가이드(경륜_경주결과)_v1.1.doc
15074595,한국예탁결제원_채권정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002468545&fileDetailSn=1,8. [한국예탁결제원 채권정보서비스] 기술문서 20201229.docx
15075626,서울올림픽기념국민체육진흥공단_경륜선수_훈련지_변동내역정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002356970&fileDetailSn=1,OpenAPI활용가이드_경륜선수_훈련지변동내역v1.0.docx
15076256,재외동포재단_재외동포 단체정보 (신문/방송/언론),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002368519&fileDetailSn=1,"41.기술문서_재외동포재단_재외동포_단체정보_신문,방송,언론_v1.1.docx"
15036579,한국마사회 경마 매출 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539935&fileDetailSn=0,API38_한국마사회 경주별 마권매줄 순위 정보.docx
15057847,한국마사회 경주 구간별 성적 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002385647&fileDetailSn=1,API6_한국마사회 경주 구간별 성적정보.docx
15057985,한국마사회 마필종합 상세정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539879&fileDetailSn=0,"API42_한국마사회 마필종합 상세정보(서울,부산).docx"
15037506,한국대학교육협의회 대학정보공시 교육여건 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001588935&fileDetailSn=0,IROS4_OA_DV_0401_OpenAPI활용가이드_25.한국대학교육협의회(대학공시정보)_v2.00.docx
15058258,한국마사회 3착마 적중승식 예상배당률 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002385627&fileDetailSn=1,API30_한국마사회 3착마 적중승식 예상배당률 정보.docx
15058399,"한국마사회 마필,기수,조교사 통산경주기록",https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539888&fileDetailSn=0,"API27_한국마사회 마필,기수,조교사 통산경주기록.docx"
15063975,한국마사회_입장인원정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002301526&fileDetailSn=1,API210_한국마사회 입장인원정보.docx
15038198,한국승강기안전공단_건물별 승강기 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001555503&fileDetailSn=0,공공데이터 오픈API 활용가이드_한국승강기안전공단_건물별승강기정보__v1.0.docx
15058764,전북개발공사_용지보상개요기준정보조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001568335&fileDetailSn=0,전북개발공사 mis_용지보상정보공개서비스_v.1.1.doc
15058779,한국마사회 경주마 성적 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539885&fileDetailSn=0,API15_한국마사회 경주마 성적 정보.docx
15000000,농림수산식품교육문화정보원_기관조사가격서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492666&fileDetailSn=0,IROS_SS_ID_DV_0501_OpenAPI활용가이드_한국농림수산정보센터_기관조사가격서비스__v1.1.doc
15000337,농림수산식품교육문화정보원_실시간경매속보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492819&fileDetailSn=0,IROS_SS_ID_DV_0501_OpenAPI활용가이드_한국농림수산정보센터_실시간경매속보서비스__v1.1.doc
15000355,농림수산식품교육문화정보원_경락가격정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471722&fileDetailSn=1,IROS_SS_ID_DV_0501_OpenAPI활용가이드(한국농림수산정보센터_경락가격정보서비스)_v1.1.doc
15059113,여수광양항만공사_수출입화물 지역별 화물 수송 통계,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492479&fileDetailSn=0,여수광양항만공사_1차_OpenAPI활용가이드_v1.4.docx
15000366,한국문화관광연구원_관광자원통계서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001473221&fileDetailSn=0,한국문화관광연구원 관광자원통계서비스 활용가이드_v1.1.docx
15059969,해양환경공단_해양환경측정망 근해 정점조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472892&fileDetailSn=1,9. 해양환경관리공단_해양환경측정망 정점조회 정점서비스.docx
15059284,서울올림픽기념국민체육진흥공단_경정 - 출주표,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001491672&fileDetailSn=0,OpenAPI활용가이드(경정_출주표)_v1.2.docx
15000714,한국문화정보원_예술지식 영상정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002447964&fileDetailSn=1,OpenAPI활용가이드_한국문화정보원(예술지식디렉토리)_v1.1.docx
15000740,한국문화정보원_예술지식 건축정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002448005&fileDetailSn=1,OpenAPI활용가이드_한국문화정보원(예술지식디렉토리)_v1.1.docx
15078486,충청북도_서부소방서 119구급대 활동건수 및 이송원인,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377248&fileDetailSn=1,279.OpenAPI활용가이드_[충청북도_서부소방서_119구급대_활동건수_및_이송원인]_v1.0.docx
15078809,충청북도_내수면사업연구소 수산질병관리원(수산생물 질병안내),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377806&fileDetailSn=1,235.오픈API활용가이드_[충청북도_내수면사업연구소_수산질병관리원(수산생물 질병안내)]_v1.0.docx
15078785,충청북도_식품 접객업소(제조업제) 위생등급 평가결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377774&fileDetailSn=1,239.오픈API활용가이드_[충북도청_식의약의약과_식품_접객업소(제조업제)_위생등급_평가결과(2015)]_v1.0.docx
15062051,전라남도_시군별 관광 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279273&fileDetailSn=1,기술문서양식_전남공공데이터_시군별관광정보.docx
15062746,전라남도_설화애니메이션정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279272&fileDetailSn=1,기술문서양식_전남공공데이터_설화애니메이션정보.docx
15074714,전라남도_천일염 가공기업,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002353304&fileDetailSn=1,기술문서양식_전라남도천일염가공기업.docx
15077184,전라남도 광양시_자전거대여소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002388405&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_자전거대여소v1.0_20210210.docx
15077569,전라남도 광양시_육교정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002388401&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_육교정보v1.0(수정_20210302).docx
15077742,전라남도 광양시_추천여행코스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002389296&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_추천여행코스v1.0_20210310.docx
15064014,경상북도_하천수질 측정자료 현황 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002287288&fileDetailSn=1,경상북도_하천수질 측정자료 현황 서비스.doc
15000991,행정안전부_국민행동요령,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001350084&fileDetailSn=0,"OpenAPI활용가이드_국민행동요령(자연재난, 사회재난, 생활안전, 민방위).docx"
15064006,경상북도_의료기관 현황서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002287284&fileDetailSn=1,경상북도_의료기관 현황서비스.doc
15056897,김천시 하수처리방류수질 정보 제공,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001261652&fileDetailSn=0,GC_OA_DV_0233_OpenAPI활용가이드_김천시청(하수처리방류수질)_v1.0.docx
15057030,김천시 보건지소 정보 제공,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001412228&fileDetailSn=0,GC_OA_DV_0042_OpenAPI활용가이드_김천시청(보건지소 현황)_v1.0.docx
15057485,경상북도개발공사 공사비 지출내역 정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001282588&fileDetailSn=0,경상북도개발공사 공사비 지출내역 정보조회.doc
15057541,경상북도 포항시_초등학교현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001517935&fileDetailSn=0,5. OpenAPI활용가이드_포항시_교육기관_초등학교.docx
15057600,공연정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001352980&fileDetailSn=0,GC_OA_DV_1001_OpenAPI활용가이드_김천시청(공연정보)_v1.1.docx
15057645,김천시 농공단지 입주기업 정보 제공,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001499223&fileDetailSn=0,GC_OA_DV_0034_OpenAPI활용가이드_김천시청(농공단지 입주기업)_v1.1.docx
15057905,경상북도 사회적기업 정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001264542&fileDetailSn=0,경상북도 사회적기업 정보조회.doc
3084477,김천시 자동차 등록 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001261292&fileDetailSn=0,GC_OA_DV_0130_OpenAPI활용가이드_김천시청(차량 등록현황)_v1.0.docx
3046542,경상북도_일반민원모음,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001264539&fileDetailSn=0,경상북도 무인민원기 정보조회.doc
3084476,액화석유가스 및 고압가스 판매소 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001499238&fileDetailSn=0,GC_OA_DV_0040_OpenAPI활용가이드_김천시청(가스사업자 현황)_v1.1.docx
3084513,통신판매업 등록 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001412586&fileDetailSn=0,GC_OA_DV_0035_OpenAPI활용가이드_김천시청(통신 방문판매업 등 현황)_v1.1.docx
15084732,경상남도 양산시_관광지 유동인구,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002410174&fileDetailSn=1,기술문서_양산시_관광지_유동인구_v1.0.docx
15083468,경상남도 양산시_연령별 인구,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400079&fileDetailSn=1,기술문서_양산시_연령별_인구_v1.0.docx
15081685,경상남도_디지털트윈 플랫폼_센서정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002401917&fileDetailSn=1,기술문서(디지털트윈 플랫폼)-최종.docx
15008883,경상남도 의령군_도시공원정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001365788&fileDetailSn=0,OpenAPI활용가이드_의령군공공데이터(도시공원정보_API)_v1.0.docx
15057807,경상남도 거제시_착한가격업소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001294046&fileDetailSn=0,OpenAPI활용가이드_거제시공공데이터(착한가격업소)_샘플문서_v1.1.docx
15057816,경상남도 거제시_거제9미전문음식점정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001294045&fileDetailSn=0,OpenAPI활용가이드_거제시공공데이터(음식점)_샘플문서_v1.1.docx
15062896,경상남도_장례시설,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279787&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_장례시설.docx
15063389,경상남도_야생동물 진료소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002281991&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_야생동물진료소.docx
15062570,경상남도_수목원,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278682&fileDetailSn=1,OpenAPI활용가이드_경상남도공공데이터_수목원.docx
