id,name,list
L1000202,경상남도_사회조사통계표(공통부문_노동부문)_거처의종류별_20161231.csv,경상남도_사회조사통계표(공통부문_노동부문)
L1000203,경상남도_사회조사통계표(공통부문_노동부문)_성별_20161231.csv,경상남도_사회조사통계표(공통부문_노동부문)
L1000204,경상남도_사회조사통계표(공통부문_노동부문)_연령별_20161231.csv,경상남도_사회조사통계표(공통부문_노동부문)
L1000205,경상남도_사회조사통계표(공통부문_노동부문)_지역별_20161231.csv,경상남도_사회조사통계표(공통부문_노동부문)
L1000206,경상남도_사회조사통계표(공통부문_노동부문)_직업별_20161231.csv,경상남도_사회조사통계표(공통부문_노동부문)
L1000207,경상남도_사회조사통계표(공통부문_노동부문)_학력별_20161231.csv,경상남도_사회조사통계표(공통부문_노동부문)
L1000208,인천관광공사 유튜브 운영현황.CSV,인천관광공사_유튜브 운영현황
L1000209,안산시 거주자우선주차장 위치 정보(2021.05.18.).csv,안산도시공사_안산시 거주자우선주차장 현황 및 위치 정보
L1000210,울산광역시_고압가스전문검사기관 현황_20210927.csv,울산광역시_가스 관련 정보
L1000211,울산광역시_도시가스보급현황_20210927.csv,울산광역시_가스 관련 정보
L1000212,울산광역시_액화석유가스업소현황_20210927.csv,울산광역시_가스 관련 정보
L1000213,2020년 한국승강기안전공단_승강기교육_교육과정_개설정보.csv,한국승강기안전공단_승강기교육_기본정보 및 개설과정
L1000214,2020년 한국승강기안전공단_승강기교육_교육과정_과목정보.csv,한국승강기안전공단_승강기교육_기본정보 및 개설과정
L1000215,한국승강기안전공단_승강기교육_교육과정_기본정보.csv,한국승강기안전공단_승강기교육_기본정보 및 개설과정
L1000216,한국승강기안전공단_승강기교육_기본정보_교육설문.csv,한국승강기안전공단_승강기교육_기본정보 및 개설과정
L1000217,한국승강기안전공단_승강기교육_기본정보_교육장소.csv,한국승강기안전공단_승강기교육_기본정보 및 개설과정
L1000218,전라남도 구례군_등록장애인수 현황(2014)_20170810.csv,전라남도 구례군 장애인 등록 현황
L1000219,전라남도 구례군_등록장애인수 현황(2015)_20170810.csv,전라남도 구례군 장애인 등록 현황
L1000220,전라남도 구례군_등록장애인수 현황(2016)_20170810.csv,전라남도 구례군 장애인 등록 현황
L1000221,경기도 양주시_양주시도서관홈페이지_메뉴그룹.csv,경기도_양주시_양주시도서관홈페이지_도서관현황
L1000222,경기도 양주시_양주시도서관홈페이지_사이트정보.csv,경기도_양주시_양주시도서관홈페이지_도서관현황
L1000223,경기도 양주시_양주시도서관홈페이지_정기휴관일.csv,경기도_양주시_양주시도서관홈페이지_도서관현황
L1000224,경기도 양주시_양주시도서관홈페이지_코드정보.csv,경기도_양주시_양주시도서관홈페이지_도서관현황
L1000225,한국지능정보사회진흥원_2020년 정보화통계조사 통계자료(공개용)_20201231.csv,한국지능정보사회진흥원_정보화통계조사 통계자료
L1000226,한국지능정보사회진흥원_2020년 정보화통계조사 통계자료_코드북(공개용)_20201231.xlsx,한국지능정보사회진흥원_정보화통계조사 통계자료
L1000227,1 청소년수련시설 현황 데이터_2016~2019.csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000228,2 결함 유형별 발생부위 및 원인 데이터_2016~2019.csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000229,3 결함 내용별 보수방법 데이터_2016~2019.csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000230,4 건축-토목-기계설비분야별 평가등급 데이터_2016~2019.csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000231,"5 시설물별 전기설비, 상태점검 데이터_2016~2019.csv",한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000232,6 시설물별 소방시설 등록 데이터_2016~2019.csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000233,6-1.시설물별 소방시설 등록 데이터(코드북).csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000234,7-1 시설물별 현장점검 평가 데이터(2016)(코드북).csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000235,7-1 시설물별 현장점검 평가 데이터(2016).csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000236,7-2 시설물별 현장점검 평가 데이터(2017~2019)(코드북).csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000237,7-2 시설물별 현장점검 평가 데이터(2017~2019).csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000238,8 소방관련 문제점별 개선방안 연계 데이터_2016~2019.csv,한국청소년활동진흥원_청소년수련시설 안전점검 세부 데이터
L1000239,제주특별자치도_7_관광단체_권역별_일자리_미스매치_빅데이터_분석정보_20151231.csv,제주특별자치도_관광단체_권역별_일자리_미스매치_빅데이터_분석정보
L1000240,전라북도익산시_일반건축물시가표준액2017_20210405.csv,전라북도 익산시_일반건축물시가표준액
L1000327,경상북도_등기소포(창구)정보_9_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000328,경상북도_등기소포(창구)정보_9_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000329,경상북도_등기소포(창구)정보_9_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000330,경상북도_등기소포(창구)정보_9_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000331,경상북도_등기소포(택배)정보_9_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000332,경상북도_등기소포(택배)정보_9_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000333,경상북도_등기소포(택배)정보_9_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000334,경상북도_등기소포(택배)정보_9_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000335,경상북도_등기소포(택배)정보_9_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000336,경상북도_등기소포(택배)정보_9_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000337,경상북도_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000338,경상북도_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000339,경상북도_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000340,경상북도_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000341,경상북도_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000342,경상북도_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000343,경상북도_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000344,경상북도_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000345,경상북도_특수통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000346,경상북도_특수통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000347,경상북도_특수통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000348,경상북도_특수통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000349,광주광역시_등기소포(창구)정보_16_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000350,광주광역시_등기소포(창구)정보_16_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000351,광주광역시_등기소포(창구)정보_16_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000352,광주광역시_등기소포(창구)정보_16_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000353,광주광역시_등기소포(창구)정보_16_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000354,광주광역시_등기소포(창구)정보_16_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000355,광주광역시_등기소포(택배)정보_16_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000356,광주광역시_등기소포(택배)정보_16_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000357,광주광역시_등기소포(택배)정보_16_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000358,광주광역시_등기소포(택배)정보_16_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000359,광주광역시_등기소포(택배)정보_16_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000360,광주광역시_등기소포(택배)정보_16_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000361,광주광역시_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000362,광주광역시_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000363,광주광역시_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000364,광주광역시_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000365,광주광역시_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000366,광주광역시_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000367,광주광역시_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000368,광주광역시_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000413,부산광역시_결혼중개업 현황(국제).csv,부산광역시_결혼중개업 현황
L1000414,시군구 지역코드.csv,국민건강보험공단 질병예측 정보
L1000415,시군구_진료정보_감기.csv,국민건강보험공단 질병예측 정보
L1000416,시군구_진료정보_눈병.csv,국민건강보험공단 질병예측 정보
L1000417,시군구_진료정보_천식.csv,국민건강보험공단 질병예측 정보
L1000418,시군구_진료정보_피부염.csv,국민건강보험공단 질병예측 정보
L1000419,시도 지역코드.csv,국민건강보험공단 질병예측 정보
L1000420,시도_진료정보_감기.csv,국민건강보험공단 질병예측 정보
L1000421,시도_진료정보_눈병.csv,국민건강보험공단 질병예측 정보
L1000422,시도_진료정보_천식.csv,국민건강보험공단 질병예측 정보
L1000423,시도_진료정보_피부염.csv,국민건강보험공단 질병예측 정보
L1000424,201601.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000425,201602.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000426,201603.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000427,201604.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000428,201605.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000429,201606.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000430,201607.csv,한국임업진흥원_일일 임산물 도매시장가격
L1000431,201608.csv,한국임업진흥원_일일 임산물 도매시장가격
